account_id	invoice_period_from	invoice_period_until	invoice_days	invoice_amount
001E0000016Ax1YIAS	2020-02-28	2021-02-27	366	246
001E0000016Ax2VIAS	2020-03-04	2021-03-03	365	1144
001E0000016Ax2VIAS	2021-03-04	2022-03-03	365	2477
001E0000016Ax35IAC	2020-02-08	2021-02-07	366	2881
001E0000016Ax37IAC	2020-04-08	2021-04-07	365	1173
001E0000016Ax37IAC	2021-04-08	2022-04-07	365	942
001E0000016Ax3LIAS	2020-02-01	2021-01-31	366	121
001E0000016Ax3RIAS	2020-06-06	2021-06-05	365	802
001E0000016AxA3IAK	2020-02-28	2021-02-27	366	412
001E0000016AxAmIAK	2020-10-31	2021-10-30	365	297
001E0000016AxAmIAK	2021-10-31	2022-10-30	365	276
001E0000016AxAmIAK	2022-10-31	2023-10-30	365	386
001E0000016AxBpIAK	2021-10-15	2022-10-14	365	512
001E0000016AxBpIAK	2022-10-15	2023-10-14	365	619
001E0000016AxCBIA0	2020-03-07	2021-03-06	365	657
001E0000016AxCDIA0	2020-02-16	2021-02-15	366	729
001E0000016AxCDIA0	2021-07-28	2022-07-27	365	1664
001E0000016AxCDIA0	2022-07-28	2023-07-27	365	827
001E0000016AxJPIA0	2020-04-10	2021-04-09	365	486
001E0000016AxLIIA0	2020-01-28	2021-01-27	366	115
001E0000016AxLIIA0	2021-01-28	2022-01-27	365	153
001E0000016AxStIAK	2020-01-01	2020-12-03	338	609
001E0000016AxStIAK	2020-12-04	2021-12-03	365	519
001E0000016AxStIAK	2021-12-04	2022-12-03	365	617
001E0000016AxStIAK	2022-12-04	2023-12-03	365	712
001E0000016AxSvIAK	2020-02-27	2021-02-26	366	743
001E0000016AxSvIAK	2021-02-27	2022-02-26	365	666
001E0000016AxTQIA0	2020-01-11	2021-01-10	366	245
001E0000016AxTeIAK	2020-01-20	2021-01-19	366	756
001E0000016AxToIAK	2020-01-24	2021-01-23	366	214
001E0000016AxToIAK	2021-01-24	2022-01-23	365	317
001E0000016AxToIAK	2022-01-24	2023-01-23	365	437
001E0000016AxU2IAK	2020-03-18	2021-03-17	365	160
001E0000016AxU2IAK	2021-03-18	2022-03-17	365	169
001E0000016AxU3IAK	2020-02-03	2021-02-02	366	392
001E0000016AxU3IAK	2021-02-03	2022-02-02	365	601
001E0000016AxVcIAK	2020-03-08	2021-03-07	365	855
001E0000016AxVfIAK	2020-12-20	2021-12-19	365	630
001E0000016AxcLIAS	2020-06-27	2021-06-26	365	2865
001E0000016AxcLIAS	2021-06-27	2022-06-26	365	3500
001E0000016AxcTIAS	2021-01-22	2022-01-21	365	998
001E0000016AxcZIAS	2020-12-30	2021-12-29	365	269
001E0000016AxckIAC	2020-04-30	2021-04-29	365	131
001E0000016AxcnIAC	2020-02-07	2021-02-06	366	404
001E0000016AxcnIAC	2021-02-07	2022-02-06	365	317
001E0000016AxcnIAC	2022-02-07	2023-02-06	365	436
001E0000016Axd0IAC	2020-12-27	2021-12-26	365	586
001E0000016Axd0IAC	2021-12-27	2022-12-26	365	1054
001E0000016Axd0IAC	2022-12-27	2023-12-26	365	1957
001E0000016AxdaIAC	2020-01-27	2021-01-26	366	357
001E0000016AxdaIAC	2021-01-27	2022-01-26	365	221
001E0000016AxdaIAC	2022-01-27	2023-01-26	365	629
001E0000016Axe9IAC	2020-07-18	2021-07-17	365	447
001E0000016Axe9IAC	2021-07-18	2022-07-17	365	829
001E0000016Axe9IAC	2022-07-18	2023-07-17	365	771
001E0000016AxePIAS	2020-01-21	2021-01-20	366	394
001E0000016AxlrIAC	2020-01-17	2021-01-16	366	194
001E0000016AxmzIAC	2020-06-15	2021-06-14	365	247
001E0000016AxuTIAS	2020-04-17	2021-04-16	365	262
001E0000016AxuTIAS	2021-04-17	2022-04-16	365	347
001E0000016AxuTIAS	2022-04-17	2023-04-16	365	262
001E0000016AxvKIAS	2020-05-30	2021-05-29	365	2444
001E0000016AxvKIAS	2021-05-30	2022-05-29	365	1523
001E0000016AxwDIAS	2020-03-17	2021-03-16	365	408
001E0000016AxwDIAS	2021-03-17	2022-03-16	365	463
001E0000016AyBRIA0	2020-02-07	2021-02-06	366	164
001E0000016AyBRIA0	2021-02-07	2022-02-06	365	123
001E0000016AyCHIA0	2020-12-02	2021-12-01	365	554
001E0000016AyCHIA0	2021-12-02	2022-12-01	365	475
001E0000016AyKMIA0	2020-06-17	2021-06-16	365	2145
001E0000016AyKtIAK	2020-04-29	2021-04-28	365	451
001E0000016AyLTIA0	2020-10-16	2021-10-15	365	77
001E0000016AyLZIA0	2020-10-23	2021-10-22	365	353
001E0000016AySlIAK	2020-09-27	2021-09-26	365	309
001E0000016AySoIAK	2020-04-29	2021-04-28	365	2462
001E0000016AySxIAK	2020-06-29	2021-06-28	365	236
001E0000016AyTfIAK	2020-09-25	2021-09-24	365	436
001E0000016AyTtIAK	2020-11-15	2021-11-14	365	1686
001E0000016AycVIAS	2020-01-27	2021-01-26	366	279
001E0000016AycVIAS	2021-01-27	2022-01-26	365	295
001E0000016AyjCIAS	2020-10-14	2021-10-13	365	348
001E0000016AyjCIAS	2021-10-14	2022-10-13	365	170
001E0000016AyjIIAS	2020-09-09	2021-09-08	365	160
001E0000016AyjIIAS	2021-09-09	2022-09-08	365	289
001E0000016AyjIIAS	2022-09-09	2023-09-08	365	376
001E0000016AykKIAS	2020-09-03	2021-09-02	365	398
001E0000016AykKIAS	2021-09-03	2022-09-02	365	682
001E0000016AykKIAS	2022-09-03	2023-09-02	365	874
001E0000016AykmIAC	2020-05-26	2021-05-25	365	875
001E0000016AysbIAC	2020-10-04	2021-10-03	365	231
001E0000016AysfIAC	2020-08-24	2021-08-23	365	850
001E0000016AysfIAC	2021-09-03	2022-09-02	365	3205
001E0000016AysfIAC	2022-09-03	2023-09-02	365	2231
001E0000016AysgIAC	2020-01-15	2021-01-14	366	2190
001E0000016AysgIAC	2021-01-15	2022-01-14	365	1634
001E0000016AysrIAC	2020-05-22	2021-05-21	365	323
001E0000016AysrIAC	2021-05-22	2022-05-21	365	435
001E0000016AytKIAS	2020-09-18	2021-09-17	365	591
001E0000016AytKIAS	2020-12-03	2021-09-17	289	124
001E0000016AytKIAS	2021-02-10	2021-09-17	220	133
001E0000016AytKIAS	2021-09-18	2022-09-17	365	3130
001E0000016AytKIAS	2022-09-18	2023-09-17	365	3048
001E0000016AytRIAS	2020-07-11	2021-07-10	365	432
001E0000016AytRIAS	2021-07-11	2022-07-10	365	325
001E0000016AytcIAC	2020-08-16	2021-08-15	365	390
001E0000016Az1tIAC	2020-08-06	2021-08-05	365	247
001E0000016Az1tIAC	2021-08-06	2022-08-05	365	392
001E0000016Az2BIAS	2020-08-26	2021-08-25	365	425
001E0000016AzZMIA0	2020-10-09	2021-10-08	365	783
001E0000016AzZMIA0	2021-10-09	2022-10-08	365	1837
001E0000016AzZMIA0	2022-10-09	2023-10-08	365	1348
001E0000016Azu0IAC	2020-07-27	2021-07-26	365	1332
001E0000016Azu0IAC	2021-07-27	2022-07-26	365	740
001E0000016B07HIAS	2020-01-08	2021-01-07	366	162
001E0000016B07HIAS	2021-01-08	2022-01-07	365	352
001E0000016B07HIAS	2022-01-24	2023-01-23	365	474
001E0000016B07HIAS	2023-01-24	2024-01-23	365	195
001E0000016B0EHIA0	2020-03-26	2021-03-25	365	120
001E0000016B0KqIAK	2020-10-18	2021-10-17	365	413
001E0000016B0fDIAS	2020-12-14	2021-12-13	365	857
001E0000016B0siIAC	2020-03-10	2021-03-09	365	213
001E0000016B0syIAC	2020-12-12	2021-12-11	365	514
001E0000016B0syIAC	2021-12-12	2022-12-11	365	745
001E0000016B0syIAC	2022-12-12	2023-12-11	365	932
001E0000016B0szIAC	2020-12-11	2021-12-10	365	288
001E0000016B0szIAC	2021-12-11	2022-12-10	365	476
001E0000016B0szIAC	2022-12-11	2023-12-10	365	429
001E0000016B0t3IAC	2020-06-17	2021-06-16	365	292
001E0000016B11VIAS	2020-01-11	2021-01-10	366	2453
001E0000016B11VIAS	2021-01-11	2022-01-10	365	1297
001E0000016B11VIAS	2022-01-11	2023-01-10	365	4036
001E0000016B11bIAC	2020-12-20	2021-12-19	365	325
001E0000016B120IAC	2020-01-28	2021-01-27	366	5243
001E0000016B120IAC	2021-01-28	2022-01-27	365	4480
001E0000016B120IAC	2021-05-07	2022-01-27	266	321
001E0000016B120IAC	2021-07-01	2022-01-27	211	243
001E0000016B120IAC	2022-01-28	2023-01-27	365	5641
001E0000016B12QIAS	2020-12-22	2021-12-21	365	237
001E0000016B12fIAC	2020-02-11	2021-02-10	366	355
001E0000016B12tIAC	2020-03-13	2021-03-12	365	411
001E0000016B12vIAC	2020-12-31	2021-12-30	365	8424
001E0000016B12vIAC	2021-12-31	2022-12-30	365	16075
001E0000016B12wIAC	2020-04-24	2021-04-23	365	1775
001E0000016B13FIAS	2020-01-13	2021-01-12	366	375
001E0000016B1AoIAK	2020-01-04	2021-01-03	366	1717
001E0000016B1AoIAK	2021-01-03	2022-01-02	365	7068
001E0000016B1BXIA0	2020-01-23	2021-01-22	366	679
001E0000016B1BXIA0	2021-01-23	2022-01-22	365	1058
001E0000016B1BeIAK	2020-01-08	2021-01-07	366	379
001E0000016B1BeIAK	2021-01-08	2022-01-07	365	382
001E0000016B1CHIA0	2020-01-12	2021-01-11	366	406
001E0000016B1CHIA0	2021-01-12	2022-01-11	365	341
001E0000016B1CLIA0	2020-02-11	2021-02-10	366	168
001E0000016B1JQIA0	2020-02-20	2021-02-19	366	235
001E0000016B1JhIAK	2020-01-13	2021-01-12	366	1104
001E0000016BfSxIAK	2020-04-10	2021-04-09	365	423
001E0000016BfSxIAK	2021-04-10	2022-04-09	365	1407
001E0000016BfSxIAK	2022-04-10	2023-04-09	365	1771
001E0000016BnyjIAC	2020-11-23	2021-11-22	365	2077
001E0000016BnyjIAC	2021-11-23	2022-11-22	365	3249
001E0000016C6bwIAC	2020-01-24	2021-01-23	366	1851
001E0000016C6bwIAC	2021-01-24	2022-01-23	365	1092
001E0000016C6bwIAC	2021-05-27	2022-01-23	242	55
001E0000016CBawIAG	2020-02-23	2021-02-22	366	400
001E0000016Ci6oIAC	2020-05-22	2021-05-21	365	945
001E0000016Ci6oIAC	2021-05-21	2022-05-20	365	1509
001E0000016Ci6oIAC	2022-05-21	2023-05-20	365	1319
001E0000016Cp7PIAS	2020-05-08	2021-05-07	365	646
001E0000016Cp7PIAS	2021-05-08	2022-05-07	365	482
001E0000016Cp7PIAS	2022-05-08	2023-05-07	365	544
001E0000016Cp9uIAC	2020-01-16	2021-01-15	366	292
001E0000016Cp9uIAC	2021-01-16	2022-01-15	365	324
001E0000016D0XfIAK	2020-09-04	2021-09-03	365	331
001E0000016D0qXIAS	2020-02-07	2021-02-06	366	368
001E0000016D0qXIAS	2021-02-07	2022-02-06	365	307
001E0000016D0qXIAS	2022-02-07	2023-02-06	365	286
001E0000016DNfAIAW	2020-09-13	2021-09-12	365	667
001E0000016DNfAIAW	2020-10-16	2021-09-12	332	81
001E0000016DNfjIAG	2020-01-28	2021-01-27	366	328
001E0000016DNfjIAG	2021-01-28	2022-01-27	365	250
001E0000016DNfjIAG	2022-01-28	2023-01-27	365	244
001E0000016DNg3IAG	2020-01-28	2021-01-27	366	2604
001E0000016DNg3IAG	2021-01-28	2022-01-27	365	1166
001E0000016DNg3IAG	2022-01-28	2023-01-27	365	2168
001E0000016DNg3IAG	2023-01-28	2024-01-27	365	2089
001E0000016E4d1IAC	2020-01-31	2021-01-30	366	329
001E0000016E4d1IAC	2021-01-31	2022-01-30	365	271
001E0000016E4d1IAC	2022-01-31	2023-01-30	365	373
001E00000172X4SIAU	2020-04-13	2021-04-12	365	151
001E00000172X4SIAU	2021-04-13	2022-04-12	365	128
001E00000172X4SIAU	2022-04-13	2023-04-12	365	166
001E00000172ljtIAA	2020-02-11	2021-02-10	366	590
001E00000172ljtIAA	2022-02-11	2023-02-10	365	2977
001E000001738gLIAQ	2020-02-21	2021-02-20	366	636
001E000001738gLIAQ	2020-04-02	2021-02-20	325	197
001E000001738gLIAQ	2021-02-21	2022-02-20	365	1317
001E000001738gLIAQ	2022-08-08	2023-08-07	365	2277
001E00000173H2qIAE	2020-03-06	2021-03-05	365	1489
001E00000173H2qIAE	2021-03-29	2022-03-28	365	1043
001E00000173UnWIAU	2020-02-06	2021-02-05	366	372
001E00000173UnWIAU	2021-02-06	2022-02-05	365	357
001E000001748OiIAI	2020-03-12	2021-03-11	365	294
001E000001748OiIAI	2021-03-12	2022-03-11	365	351
001E00000174BfOIAU	2020-02-09	2021-02-08	366	692
001E00000174BfOIAU	2021-02-09	2022-02-08	365	532
001E00000174BfOIAU	2022-02-09	2023-02-08	365	345
001E00000174wYsIAI	2020-02-11	2021-02-10	366	712
001E00000175GHhIAM	2020-01-07	2021-01-06	366	671
001E00000175GHhIAM	2021-01-07	2022-01-06	365	341
001E00000175GHhIAM	2022-01-07	2023-01-06	365	362
001E00000175GHhIAM	2023-01-07	2024-01-06	365	394
001E00000175XTAIA2	2020-03-02	2021-03-01	365	2182
001E00000176SicIAE	2020-04-10	2021-04-09	365	578
001E00000176SicIAE	2021-04-10	2022-04-09	365	1252
001E00000176bUWIAY	2020-03-01	2021-02-28	365	1857
001E00000176bUWIAY	2021-03-01	2022-02-28	365	2035
001E00000176bUWIAY	2022-03-01	2023-02-28	365	2434
001E00000176ewLIAQ	2020-05-07	2021-05-06	365	890
001E0000017sPNvIAM	2020-04-01	2021-03-31	365	212
001E0000017sPNvIAM	2021-04-01	2022-03-31	365	386
001E0000017sPNvIAM	2022-04-01	2023-03-31	365	866
001E0000017t2Z8IAI	2020-05-31	2021-05-30	365	938
001E0000017tuCTIAY	2020-02-07	2021-02-06	366	4111
001E0000017uXCiIAM	2020-05-16	2021-05-15	365	402
001E0000017unKFIAY	2020-03-25	2021-03-24	365	268
001E0000017unKFIAY	2021-03-25	2022-03-24	365	256
001E0000017unKUIAY	2020-03-03	2021-03-02	365	1208
001E0000017unKUIAY	2021-03-03	2022-03-02	365	889
001E0000017unKUIAY	2022-03-03	2023-03-02	365	759
001E0000018bYk3IAE	2020-10-31	2021-10-30	365	651
001E0000018bYk3IAE	2021-10-31	2022-10-30	365	478
001E0000018bv8xIAA	2020-02-01	2021-01-31	366	1718
001E0000018bv8xIAA	2021-02-01	2022-01-31	365	3621
001E0000018bv8xIAA	2022-02-01	2023-01-31	365	831
001E0000018bv8xIAA	2023-02-01	2024-01-31	365	2167
001E0000018c0xCIAQ	2020-03-09	2021-03-08	365	554
001E0000018c0xCIAQ	2021-03-09	2022-03-08	365	702
001E0000018c0xRIAQ	2020-03-09	2021-03-08	365	178
001E0000018c0xRIAQ	2021-03-09	2022-03-08	365	332
001E0000018c0xRIAQ	2022-03-09	2023-03-08	365	461
001E0000018dbEzIAI	2020-07-31	2021-07-30	365	3928
001E0000018eC9RIAU	2020-02-15	2021-02-14	366	7413
001E0000018eC9RIAU	2021-02-15	2022-02-14	365	4328
001E0000018eC9RIAU	2022-02-15	2023-02-14	365	4504
001E0000019LD5zIAG	2020-03-06	2021-03-05	365	404
001E0000019MBeRIAW	2020-03-23	2021-03-22	365	327
001E0000019MBeRIAW	2021-03-23	2022-03-22	365	312
001E0000019MBeRIAW	2022-03-23	2023-03-22	365	166
001E0000019Nt7AIAS	2020-03-31	2021-03-30	365	5417
001E0000019Nt7AIAS	2021-03-31	2022-03-30	365	6829
001E0000019Nt7AIAS	2022-03-31	2023-03-30	365	4596
001E0000019P8ySIAS	2020-08-23	2021-08-22	365	1328
001E000001A5zCKIAZ	2020-08-10	2021-08-09	365	372
001E000001A5zCKIAZ	2021-08-10	2022-08-09	365	244
001E000001A5zCKIAZ	2022-08-10	2023-08-09	365	465
001E000001A6x9wIAB	2020-05-01	2021-04-30	365	705
001E000001A6x9wIAB	2021-05-01	2022-04-30	365	3229
001E000001A7caUIAR	2020-04-09	2021-04-08	365	479
001E000001A8xmhIAB	2020-04-12	2021-04-11	365	5700
001E000001A8xmhIAB	2021-04-12	2022-04-11	365	5568
001E000001A8xmhIAB	2022-04-12	2023-04-11	365	10397
001E000001A9008IAB	2020-01-10	2020-04-12	94	114
001E000001A9008IAB	2020-05-21	2021-05-20	365	3071
001E000001A9008IAB	2021-05-21	2022-05-20	365	5952
001E000001A9008IAB	2022-05-21	2023-05-20	365	2044
001E000001A9ETCIA3	2020-06-15	2021-06-14	365	637
001E000001A9GH4IAN	2020-02-24	2021-02-23	366	1112
001E000001A9GH4IAN	2021-02-24	2022-02-23	365	948
001E000001A9GH4IAN	2022-02-24	2023-02-23	365	814
001E000001AZ8AbIAL	2020-06-20	2021-06-19	365	2778
001E000001AZ8AbIAL	2021-06-20	2022-06-19	365	2482
001E000001AZ8AbIAL	2022-06-20	2023-06-19	365	3015
001E000001AZdTdIAL	2020-06-01	2021-05-31	365	568
001E000001AayM8IAJ	2020-07-02	2021-07-01	365	318
001E000001AayM8IAJ	2020-11-17	2021-11-16	365	1205
001E000001AayM8IAJ	2021-11-17	2022-11-16	365	1191
001E000001AayM8IAJ	2022-11-17	2023-11-16	365	802
001E000001Ab1VdIAJ	2020-06-09	2021-06-08	365	4154
001E000001Ab1VdIAJ	2021-06-09	2022-06-08	365	1570
001E000001AbPIsIAN	2020-06-22	2021-06-21	365	370
001E000001Ac1olIAB	2020-05-11	2021-05-10	365	329
001E000001Ac1olIAB	2021-05-11	2022-05-10	365	361
001E000001AcT63IAF	2020-04-29	2021-04-28	365	868
001E000001AcT63IAF	2021-05-12	2022-05-11	365	1217
001E000001AcT63IAF	2022-05-12	2023-05-11	365	684
001E000001BAu7DIAT	2020-05-13	2021-05-12	365	660
001E000001BBPaFIAX	2020-07-18	2021-07-17	365	238
001E000001BBPaFIAX	2021-07-18	2022-07-17	365	146
001E000001BBTmiIAH	2020-10-06	2021-10-05	365	228
001E000001BBf2WIAT	2020-04-28	2021-04-27	365	540
001E000001BBf2WIAT	2020-10-09	2021-10-08	365	946
001E000001BBf2WIAT	2021-04-30	2021-10-08	162	128
001E000001BBf2WIAT	2021-12-14	2022-12-13	365	1560
001E000001BBf2WIAT	2022-12-14	2023-12-13	365	789
001E000001BBjpHIAT	2020-11-12	2021-11-11	365	1296
001E000001BC1n3IAD	2020-06-04	2021-06-03	365	614
001E000001BC1n3IAD	2021-06-04	2022-06-03	365	8759
001E000001BC1n3IAD	2022-11-28	2023-11-27	365	1579
001E000001BCH91IAH	2020-10-22	2021-10-21	365	4111
001E000001BCH91IAH	2021-10-22	2022-10-21	365	10013
001E000001BCH91IAH	2022-10-22	2023-10-21	365	9125
001E000001BCamzIAD	2020-05-09	2021-05-08	365	641
001E000001BCamzIAD	2021-05-09	2022-05-08	365	390
001E000001BCamzIAD	2022-05-09	2023-05-08	365	445
001E000001BCan9IAD	2020-05-23	2021-05-22	365	975
001E000001BCan9IAD	2021-05-23	2022-05-22	365	2643
001E000001BCan9IAD	2022-05-23	2023-05-22	365	2199
001E000001BDQN2IAP	2020-05-10	2021-05-09	365	698
001E000001BDUNNIA5	2020-05-22	2021-05-21	365	621
001E000001BDUNNIA5	2021-05-22	2022-05-21	365	896
001E000001BEDeIIAX	2020-10-09	2021-10-08	365	2001
001E000001CancIIAR	2020-07-02	2021-07-01	365	200
001E000001Cb5wmIAB	2020-05-20	2021-05-19	365	638
001E000001Cb5wmIAB	2021-05-20	2022-05-19	365	1881
001E000001Cb5wmIAB	2022-05-20	2025-05-19	1096	2290
001E000001Cb5xaIAB	2020-09-24	2021-09-23	365	234
001E000001Cb5xfIAB	2020-06-10	2021-06-09	365	353
001E000001CbKbpIAF	2020-07-31	2021-07-30	365	3236
001E000001CbjDOIAZ	2020-07-13	2021-07-12	365	2080
001E000001CbjDOIAZ	2021-07-13	2022-07-12	365	1899
001E000001CbkI5IAJ	2020-06-30	2021-06-29	365	1124
001E000001CbkJhIAJ	2020-07-11	2021-07-10	365	4479
001E000001CbkJhIAJ	2020-08-10	2021-07-10	335	714
001E000001CbkJhIAJ	2021-07-11	2022-07-10	365	7256
001E000001Cc396IAB	2020-07-24	2022-07-23	730	499
001E000001Cc396IAB	2022-07-24	2025-07-23	1096	1320
001E000001Cc3WtIAJ	2020-04-24	2021-04-23	365	4036
001E000001Cc3WtIAJ	2021-01-08	2021-04-23	106	184
001E000001Cc3WtIAJ	2021-04-24	2022-04-23	365	4022
001E000001Cc3WtIAJ	2021-10-13	2022-04-23	193	143
001E000001Cc3WtIAJ	2021-12-03	2022-04-23	142	185
001E000001Cc3WtIAJ	2022-01-27	2022-04-23	87	117
001E000001Cc3WtIAJ	2022-04-24	2023-04-23	365	5938
001E000001Cc3WtIAJ	2022-07-26	2023-04-23	272	203
001E000001Cc3WtIAJ	2022-10-12	2023-04-23	194	292
001E000001Cc6CLIAZ	2020-05-23	2021-05-22	365	448
001E000001Cc6CLIAZ	2021-05-23	2022-05-22	365	365
001E000001Cdi0BIAR	2020-06-08	2021-06-07	365	212
001E000001Cdi0BIAR	2021-06-08	2022-06-07	365	1330
001E000001Cdi0BIAR	2022-06-08	2023-06-07	365	713
001E000001CeadYIAR	2020-06-07	2021-06-06	365	4999
001E000001CeadYIAR	2020-08-17	2021-06-06	294	378
001E000001CeadYIAR	2021-06-07	2022-06-06	365	5248
001E000001CeadYIAR	2022-06-07	2023-06-06	365	5472
001E000001Ceb5gIAB	2020-11-29	2021-11-28	365	460
001E000001Cebl7IAB	2020-05-31	2021-05-30	365	442
001E000001Cebl7IAB	2021-05-31	2022-05-30	365	293
001E000001Cee1GIAR	2020-06-14	2021-06-13	365	723
001E000001Cee1GIAR	2021-02-26	2021-06-13	108	358
001E000001Cee5JIAR	2020-11-27	2021-11-26	365	1784
001E000001DTMNCIA5	2020-01-27	2021-01-26	366	608
001E000001DTMNRIA5	2020-08-03	2021-08-02	365	463
001E000001DTbduIAD	2020-09-25	2021-09-24	365	420
001E000001DUcstIAD	2020-09-02	2021-09-01	365	600
001E000001DUwGuIAL	2020-06-09	2021-06-08	365	389
001E000001DUwNRIA1	2020-10-02	2021-10-01	365	686
001E000001DWPoTIAX	2020-06-25	2021-06-24	365	335
001E000001DWPoTIAX	2021-06-25	2022-06-24	365	461
001E000001DWPoTIAX	2022-06-25	2023-06-24	365	255
001E000001DWRAUIA5	2020-03-27	2021-03-26	365	1036
001E000001DWRAUIA5	2021-03-27	2022-03-26	365	2089
001E000001DWRAUIA5	2022-03-27	2023-03-26	365	1111
001E000001DWzXoIAL	2020-11-21	2021-11-20	365	388
001E000001DWzXoIAL	2021-11-21	2022-11-20	365	188
001E000001DXD9MIAX	2020-06-27	2021-06-26	365	1174
001E000001EA7wSIAT	2020-07-23	2021-07-22	365	497
001E000001EAjQrIAL	2020-09-03	2021-09-02	365	151
001E000001EAkHhIAL	2020-01-06	2021-01-05	366	1799
001E000001EAkI6IAL	2020-06-25	2021-06-24	365	244
001E000001EAkI6IAL	2021-06-25	2022-06-24	365	305
001E000001EAkI6IAL	2022-06-25	2023-06-24	365	227
001E000001EAkIGIA1	2020-03-14	2021-03-13	365	625
001E000001EAkIGIA1	2021-03-14	2022-03-13	365	391
001E000001EAkIGIA1	2022-03-14	2023-03-13	365	574
001E000001EAvgmIAD	2020-07-31	2021-07-30	365	1066
001E000001EBa7NIAT	2020-06-29	2021-06-28	365	524
001E000001EBeSjIAL	2020-10-30	2021-10-29	365	460
001E000001EBwJTIA1	2020-08-05	2021-08-04	365	784
001E000001EBwP7IAL	2020-07-01	2021-06-30	365	1531
001E000001EBwP7IAL	2021-07-01	2022-06-30	365	1035
001E000001EBwPYIA1	2020-03-20	2021-03-19	365	324
001E000001EBwPYIA1	2021-04-07	2022-04-06	365	755
001E000001EBwPYIA1	2022-04-07	2023-04-06	365	735
001E000001ECCDXIA5	2020-06-22	2021-06-21	365	508
001E000001ECCDXIA5	2021-06-22	2022-06-21	365	659
001E000001ECCDXIA5	2022-06-22	2023-06-21	365	343
001E000001Exip4IAB	2020-02-21	2021-02-20	366	232
001E000001ExpJ7IAJ	2020-01-14	2020-07-10	179	545
001E000001ExpJ7IAJ	2020-07-20	2021-07-19	365	3115
001E000001ExpJ7IAJ	2021-07-20	2022-07-19	365	7898
001E000001ExpJ7IAJ	2022-07-20	2023-07-19	365	1499
001E000001Ey2NnIAJ	2020-07-07	2021-07-06	365	343
001E000001Ey4psIAB	2020-09-09	2021-09-08	365	91
001E000001EyMNuIAN	2020-09-11	2021-09-10	365	1442
001E000001EyMNuIAN	2021-09-11	2022-09-10	365	1158
001E000001EyMNuIAN	2022-09-11	2023-09-10	365	1932
001E000001EyNEpIAN	2020-06-29	2021-06-28	365	4259
001E000001EyNEpIAN	2021-06-29	2022-06-28	365	3392
001E000001Eyeu4IAB	2020-07-21	2021-07-20	365	754
001E000001F0ZSKIA3	2020-07-10	2021-07-09	365	184
001E000001F0ZSKIA3	2021-07-10	2022-07-09	365	454
001E000001F13KVIAZ	2020-05-22	2021-05-21	365	630
001E000001F157RIAR	2020-09-16	2021-09-15	365	204
001E000001F1MxPIAV	2020-08-04	2021-08-03	365	408
001E000001F1MxPIAV	2021-08-04	2022-08-03	365	437
001E000001F1MxPIAV	2022-08-04	2023-08-03	365	410
001E000001FZR8dIAH	2020-08-29	2021-08-28	365	1726
001E000001FaR8tIAF	2020-07-27	2021-07-26	365	278
001E000001FaR8tIAF	2020-08-31	2021-07-26	330	424
001E000001FaR8tIAF	2021-07-27	2022-07-26	365	1240
001E000001FaR8tIAF	2022-07-27	2023-07-26	365	1158
001E000001FbGw8IAF	2020-01-11	2021-01-10	366	387
001E000001FbKBmIAN	2020-08-07	2021-08-06	365	2125
001E000001FbKBmIAN	2021-08-07	2022-08-06	365	2306
001E000001FbKBmIAN	2022-08-07	2023-08-06	365	926
001E000001FcBIjIAN	2020-10-27	2021-10-26	365	4773
001E000001FcBoiIAF	2020-11-05	2021-11-04	365	2203
001E000001FcBoiIAF	2021-11-05	2022-11-04	365	1127
001E000001FcS2XIAV	2020-08-13	2021-08-12	365	266
001E000001GBD2iIAH	2020-08-10	2021-08-09	365	1314
001E000001GBD2iIAH	2021-08-10	2022-08-09	365	1027
001E000001GBD2iIAH	2022-08-10	2023-08-09	365	913
001E000001GBDwWIAX	2020-08-08	2021-08-07	365	651
001E000001GBDwWIAX	2021-08-08	2022-08-07	365	923
001E000001GBDwWIAX	2022-08-08	2023-08-07	365	2028
001E000001GE1zSIAT	2020-08-18	2021-08-17	365	28926
001E000001GE1zSIAT	2021-08-18	2022-08-17	365	31089
001E000001GE1zSIAT	2022-08-18	2023-08-17	365	11601
001E000001GEh0iIAD	2021-06-02	2022-06-01	365	6318
001E000001GEh0iIAD	2022-06-02	2023-06-01	365	9884
001E000001Gn3MyIAJ	2020-08-13	2021-08-12	365	493
001E000001Gn48sIAB	2020-01-14	2020-12-16	338	559
001E000001Gn48sIAB	2020-12-17	2021-12-16	365	4832
001E000001Gn48sIAB	2021-12-17	2022-12-16	365	17067
001E000001Gn48sIAB	2022-12-31	2025-12-30	1096	60511
001E000001GnvlPIAR	2020-08-08	2021-08-07	365	294
001E000001GnyGtIAJ	2020-10-13	2021-10-12	365	14267
001E000001GnyGtIAJ	2021-10-13	2022-10-12	365	28703
001E000001GnyGtIAJ	2022-10-13	2023-10-12	365	13793
001E000001Go9g6IAB	2020-08-16	2021-08-15	365	274
001E000001GoCvvIAF	2020-09-30	2021-09-29	365	235
001E000001GoPWiIAN	2020-11-13	2021-11-12	365	4080
001E000001GoPlBIAV	2020-11-08	2021-11-07	365	232
001E000001GoPlBIAV	2021-11-08	2022-11-07	365	159
001E000001GoPlBIAV	2022-11-08	2023-11-07	365	416
001E000001GoRH0IAN	2020-08-06	2021-08-05	365	660
001E000001GoRH0IAN	2021-08-06	2022-08-05	365	602
